31|103|Keya Paha|27122
31|103|Keya Paha|27123
31|103|Keya Paha|27420
31|103|Keya Paha|27421
31|103|Keya Paha|27422
31|103|Keya Paha|27423
31|105|Kimball|25304
31|105|Kimball|25305
31|105|Kimball|25306
31|105|Kimball|25307
31|105|Kimball|25604
31|105|Kimball|25605
31|105|Kimball|25606
31|105|Kimball|25607
31|107|Knox|26827
31|107|Knox|26828
31|107|Knox|26829
31|107|Knox|26830
31|107|Knox|26831
31|107|Knox|27127
31|107|Knox|27128
31|107|Knox|27129
31|107|Knox|27130
31|107|Knox|27131
31|107|Knox|27427
31|107|Knox|27428
31|107|Knox|27429
31|107|Knox|27430
31|107|Knox|27431
31|109|Lancaster|24733
31|109|Lancaster|24734
31|109|Lancaster|24735
31|109|Lancaster|25033
31|109|Lancaster|25034
31|109|Lancaster|25035
31|109|Lancaster|25333
31|109|Lancaster|25334
31|109|Lancaster|25335
31|111|Lincoln|24716
31|111|Lincoln|24717
31|111|Lincoln|24718
31|111|Lincoln|24719
31|111|Lincoln|24720
31|111|Lincoln|25016
31|111|Lincoln|25017
31|111|Lincoln|25018
31|111|Lincoln|25019
31|111|Lincoln|25020
31|111|Lincoln|25315
31|111|Lincoln|25316
31|111|Lincoln|25317
31|111|Lincoln|25318
31|111|Lincoln|25319
31|111|Lincoln|25320
31|111|Lincoln|25615
31|111|Lincoln|25616
31|111|Lincoln|25617
31|111|Lincoln|25618
31|111|Lincoln|25619
31|111|Lincoln|25620
31|113|Logan|25618
31|113|Logan|25619
31|113|Logan|25918
31|113|Logan|25919
31|115|Loup|25922
31|115|Loup|25923
31|115|Loup|25924
31|115|Loup|26222
31|115|Loup|26223
31|115|Loup|26224
31|115|Loup|26522
31|115|Loup|26523
31|115|Loup|26524
31|117|Mcpherson|25615
31|117|Mcpherson|25616
31|117|Mcpherson|25617
31|117|Mcpherson|25618
31|117|Mcpherson|25915
31|117|Mcpherson|25916
31|117|Mcpherson|25917
31|117|Mcpherson|25918
31|119|Madison|25929
31|119|Madison|25930
31|119|Madison|25931
31|119|Madison|26229
31|119|Madison|26230
31|119|Madison|26231
31|119|Madison|26529
31|119|Madison|26530
31|119|Madison|26531
31|121|Merrick|25027
31|121|Merrick|25028
31|121|Merrick|25327
31|121|Merrick|25328
31|121|Merrick|25329
31|121|Merrick|25330
31|121|Merrick|25627
31|121|Merrick|25628
31|121|Merrick|25629
31|121|Merrick|25630
31|123|Morrill|25607
31|123|Morrill|25608
31|123|Morrill|25609
31|123|Morrill|25610
31|123|Morrill|25907
31|123|Morrill|25908
31|123|Morrill|25909
31|123|Morrill|25910
31|123|Morrill|26207
31|123|Morrill|26208
31|123|Morrill|26209
31|123|Morrill|26210
31|123|Morrill|26507
31|123|Morrill|26508
31|123|Morrill|26509
31|123|Morrill|26510
31|125|Nance|25627
31|125|Nance|25628
31|125|Nance|25629
31|125|Nance|25630
31|125|Nance|25928
